epoch,loss,val_loss
98,0.006148698119074106,0.0067508315369486805
99,0.006102575100958347,0.006522124733775854
100,0.006111038952320814,0.0064618558250367645
101,0.006051916125416756,0.00650519909709692
102,0.006134315279126167,0.008160379223525523
103,0.006201637415587902,0.006580203860998154
104,0.006008460158854723,0.0073163341917097564
105,0.006016010376811027,0.006371789399534464
106,0.005944936366379261,0.006408219341188669
107,0.005946472929418087,0.006385025065392256
108,0.005970588250458241,0.006782772988080978
109,0.005938322629034519,0.006383253142237664
110,0.005933803946524858,0.006408611137419939
111,0.005850682116299868,0.006354475397616625
112,0.0059444187469780444,0.006398831058293581
113,0.005810804882645607,0.006523496903479099
114,0.005817697139084339,0.006411864981055259
115,0.005829303528368473,0.006220048896968365
116,0.0057112338751554486,0.006181776359677315
117,0.00574178976714611,0.006352813355624676
118,0.0057188289195299145,0.006151745237410068
119,0.005679369381815195,0.006273592494428158
120,0.005752721844613552,0.0061370480135083194
121,0.005621729058027268,0.006268170837312937
122,0.005651012650132179,0.006262126386165619
123,0.005603485444933176,0.006072126932442188
124,0.005630386024713516,0.006212343961000443
125,0.0055786223202943805,0.00606707563996315
126,0.005543161623179913,0.006012062422931195
127,0.005597380577027798,0.006146548863500357
128,0.0055208791315555575,0.006998289376497269
129,0.005508639791607857,0.005901538882404566
130,0.005495148167014122,0.005894159946590662
131,0.005503363412618637,0.0059240788519382475
132,0.005453060320019722,0.005862411834299564
133,0.005467030869424343,0.005974471088498831
134,0.005389303226023912,0.0059182061105966565
135,0.005420294576883316,0.005739675737917423
136,0.005414092659205198,0.005946209006011486
137,0.005370970100164413,0.007278590504080057
138,0.005508323854953051,0.005773949049413204
139,0.0052989293590188025,0.005708963371813297
140,0.005284295490384102,0.005756733238697052
141,0.005296523801982402,0.005810903426259756
142,0.005269119410961866,0.005782226115465164
143,0.00535145545899868,0.006038236245512962
144,0.005249067340791226,0.005805651906877756
145,0.005236632139235735,0.005666298136115074
146,0.005252773943543434,0.005700485073029995
147,0.005245506034046411,0.005706351362168789
148,0.005274048770964146,0.005736700687557459
149,0.00517964188978076,0.0056568639501929285
150,0.0052049333021044735,0.005673087928444147
151,0.005136236940324307,0.005571478243917227
152,0.005133834336698055,0.005623428713530302
153,0.005157777124643326,0.00561697456985712
154,0.005083931491523981,0.005484522312879562
155,0.005199105176329613,0.005492794144898653
156,0.005086757860332728,0.005731233723461628
157,0.005112894430756569,0.006374148413538933
158,0.005097311928123236,0.005513782791793346
159,0.005068775674700737,0.005453896850347519
160,0.00506855259463191,0.005556253489106894
161,0.0050527875930070874,0.00712395990267396
162,0.005135751837491989,0.005437179960310459
163,0.004969985482096672,0.005946544699370861
164,0.005050061477720738,0.005743406895548106
165,0.005026410163193941,0.005482820991426707
166,0.004994489797949791,0.005695552881807089
167,0.00500370457097888,0.005404927235096693
168,0.004939956021308899,0.0057962432615458965
169,0.004978042165935039,0.005387888077646494
170,0.004961556280404329,0.005419964358210564
171,0.00494172750711441,0.005420950889587403
172,0.004927200654149056,0.005466172508895397
173,0.0048948359906673435,0.005526966523379088
174,0.004938497251272202,0.005444720979779959
175,0.0049230735182762145,0.00600543899089098
176,0.0049012056156992915,0.0052736521884799
177,0.0048411735348403455,0.005312008090317249
178,0.0048678820326924326,0.005648224983364343
179,0.004970888534188271,0.005269424844533205
180,0.004843425980210305,0.005413479417562485
181,0.004844938749074936,0.005317948557436466
182,0.004827440093457699,0.005291955165565014
183,0.004793470684438944,0.005451467506587505
184,0.004832586923241615,0.0053287468664348124
185,0.004837457372993231,0.005353090982884169
186,0.004788617870211601,0.005170149557292461
187,0.004798462028801441,0.0052986802160739895
188,0.004823129808902741,0.0054693067334592345
189,0.004770307209342718,0.005317801915109157
190,0.004766829888522625,0.005251259695738554
191,0.004772777582705021,0.005335957057774067
192,0.004742583087086677,0.00564629315584898
193,0.004763963719457388,0.0052427672371268275
194,0.004747154854983091,0.005108237378299236
195,0.0047087811775505545,0.005204735144972801
196,0.0046816483236849305,0.005244748830795288
197,0.004723878476023674,0.005274921260774136
198,0.004724173632264138,0.005284607104957104
199,0.004662219162285328,0.0050947264656424525
200,0.004701555433869362,0.0051311833634972576
201,0.0046623878508806225,0.005205041483044624
202,0.004668830928951502,0.005178330861032009
203,0.004679607698321342,0.0050831946916878226
204,0.0046483581155538556,0.005245613232254982
205,0.004604332056641579,0.005237617176026106
206,0.004659321469813585,0.005082454480230808
207,0.0046136699795722965,0.005166875652968883
208,0.0046272131368517875,0.005090362794697285
209,0.004597821268439293,0.005109382208436728
210,0.004657655730843544,0.005157677713781595
211,0.004551413222402334,0.005145423758774996
212,0.004571703259646892,0.005223741509020328
213,0.004579580536484718,0.004993616376072168
214,0.004602241699397564,0.005100482996553183
215,0.004506162345781922,0.004986687172204256
216,0.004544849666208029,0.0048962789103388785
217,0.004547286051511765,0.005460475511848926
218,0.004555037759244442,0.005366838462650776
219,0.004591297747194767,0.005069890558719635
220,0.004493570718169212,0.005069051586091519
221,0.0044980768024921415,0.004926137886941433
222,0.004500497724115849,0.005177457079291343
223,0.004491513884812594,0.0049840941764414315
224,0.00452552598118782,0.0050467848144471646
225,0.004521708992123604,0.005143798887729645
226,0.004495810537785291,0.004977830681949854
227,0.004441732407361269,0.004937312234193087
228,0.004435369117558002,0.005019959799945355
229,0.004472094683349133,0.005079198144376278
230,0.00447060772255063,0.004901682835072279
231,0.004442789635062218,0.005095304302871227
232,0.0044400483690202235,0.004992791648954153
233,0.004441146637499333,0.005361353304237127
234,0.004434424226731062,0.004916575890034437
235,0.004385870111733675,0.005034997493028641
236,0.004455345362424851,0.005038476727902889
237,0.004382901125401259,0.004900930881500244
238,0.004385900061577559,0.004764464464038611
239,0.0043954023033380505,0.004888144668191672
240,0.004363821177184582,0.005002291295677423
241,0.004380979159474373,0.004929616697132587
242,0.004364277182519436,0.004802838779985905
243,0.004338633503764868,0.0049799872562289235
244,0.0043284649506211284,0.0048813908807933334
245,0.004417038616538048,0.00510557571798563
246,0.004335688338428735,0.004745099171996117
247,0.004291649518162012,0.004790299214422703
248,0.004305402178317309,0.004822027299553156
249,0.004323359037935734,0.0049018270149827
250,0.00428108815997839,0.004856029886752367
251,0.0043361052624881265,0.004766892813146115
252,0.004302315644919872,0.004771005749702454
253,0.0042739104386419055,0.004741605039685965
254,0.0042577049985528,0.004820143543183803
255,0.004252244914323092,0.004915371712297201
256,0.004280160903930664,0.004712744574993849
257,0.004252996876090765,0.004739999584853649
258,0.004282120347768068,0.004628238741308451
259,0.004256316687166691,0.0049599120914936064
260,0.004253884236514569,0.004742357537150383
261,0.004209946763515472,0.004767329536378383
262,0.004242342355847359,0.00460103464871645
263,0.004237774048745632,0.0048195672892034054
264,0.004211708287894726,0.004635591968894005
265,0.004302605606988073,0.004660417776554823
266,0.004156714929640293,0.004602541588246823
267,0.004174660518765449,0.004781894452869892
268,0.004251377641409635,0.004661334611475468
269,0.004147172897309065,0.00467056629806757
270,0.004161518397927284,0.005307958506047726
271,0.004257034477591515,0.004648509420454502
272,0.004171004864946008,0.004572302851825952
273,0.004175210221111774,0.004702428042888641
274,0.004172615344822407,0.004761937938630581
275,0.004172701339423657,0.004562992073595524
276,0.004128423483669758,0.004703344739973545
277,0.004175078457593918,0.004989713493734598
278,0.00413875632584095,0.0047054926380515096
279,0.004093500393629074,0.00451978113502264
280,0.0040823407411575315,0.004664134338498115
281,0.004139252477139235,0.004656730197370052
282,0.0041234871372580525,0.004610678274184465
283,0.004135030069202184,0.004580453105270862
284,0.004108943052589894,0.004482863750308752
285,0.004064366433769465,0.00453495792299509
286,0.0041959458597004414,0.004604901202023029
287,0.0040766124278306965,0.004542246785014868
288,0.00407447865754366,0.0046226208880543705
289,0.004091567859053612,0.004593744702637195
290,0.004018907290697098,0.004707812786102295
291,0.004147335055470467,0.004792946934700012
292,0.004101874272525311,0.004523726560175419
293,0.004043882578611374,0.004507474809885025
294,0.004028539064899087,0.004479895431548357
295,0.004013054966926575,0.00470293639972806
296,0.004130526433140039,0.0045779613852500916
297,0.004029424007236958,0.0046017378196120265
298,0.004008411631733179,0.004537851087749004
299,0.004013980581611395,0.004592689789831638
300,0.004032901055365801,0.004729949109256268
301,0.004044145648181438,0.0044589204713702205
302,0.003971478942409158,0.004403654254972935
303,0.003987815802171826,0.004601969547569752
304,0.004040050484985113,0.0045022635199129584
305,0.0039652741447091105,0.004408972036093473
306,0.00398696890771389,0.0044124873019754885
307,0.0039845364462584255,0.004396299980580807
308,0.00397658345401287,0.004502430889755487
309,0.003935294310748577,0.004353158164769411
310,0.003976259595155716,0.0047865499779582025
311,0.0040070260155946015,0.0045886017642915245
312,0.003947615645825863,0.004877947583794594
313,0.00399158690199256,0.004370628897100687
314,0.003938900308310986,0.004411311272531747
315,0.003952817986905575,0.004535658355802298
316,0.003937243498116732,0.00436556676030159
317,0.0038884246677160263,0.00436827215179801
318,0.00393943859860301,0.004322839073836803
319,0.003924136812984943,0.004492687992751598
320,0.003967858467251063,0.004451334971934557
321,0.003883487755060196,0.004444468569010496
322,0.0039000791974365713,0.004848081327974796
323,0.003937700898945332,0.004419540829956532
324,0.003886643898487091,0.004360532399266958
325,0.003952809016406536,0.0043900401070714
326,0.003923193923383951,0.004397716131061316
327,0.0038833723194897176,0.0043840476796031
328,0.003845036742091179,0.004462905496358871
329,0.003880419312417507,0.004407882150262594
330,0.0039021308600902557,0.004475328393280506
331,0.003885132009908557,0.004279519844800234
332,0.0038733641237020493,0.004380462173372507
333,0.0038400609068572522,0.00426736767962575
334,0.0038786339461803435,0.00434835696965456
335,0.003831293837353587,0.00429022878780961
336,0.003867678464204073,0.0043600923642516136
337,0.0038376030527055263,0.004215177021920681
338,0.003814359349757433,0.0042204177603125574
339,0.0038356280349195002,0.005018866416066885
340,0.0038757929891347887,0.004278797660022974
341,0.0038064168207347393,0.004244166873395443
342,0.0038333317045122386,0.004225634917616844
343,0.003794730345904827,0.004222631804645062
344,0.003861611545085907,0.004357104118913412
345,0.0037634067788720133,0.004498736761510372
346,0.0038074168376624586,0.004338984966278076
347,0.0038388400729745626,0.004286066360771656
348,0.003834859201312065,0.004286715004593134
349,0.0037628738060593607,0.004296780429780483
350,0.003760403650254011,0.004265517421066761
351,0.003788095026835799,0.0045493124648928645
352,0.0038561919420957566,0.00452154341712594
353,0.003844548734650016,0.004228844791650772
354,0.0037193947605788707,0.0041997388154268265
355,0.0037738472923636436,0.004233148608356714
356,0.003752407794818282,0.004270817331969738
357,0.003787952525913715,0.004239622518420219
358,0.0037808738231658937,0.004739000830799341
359,0.0037495420157909395,0.00423005773872137
360,0.003809581167250872,0.0044848015606403354
361,0.0037481948502361773,0.004239748321473598
362,0.003738646659627557,0.0041747215539216995
363,0.003711679109185934,0.004162918202579021
364,0.00374172337949276,0.004185714412480592
365,0.0037684162616729738,0.004361107040196657
366,0.0036875123616307974,0.004220125943422318
367,0.003705675469338894,0.004298985190689564
368,0.0037622905656695366,0.004215764988213778
369,0.0036960735589265823,0.004234932862222195
370,0.003714015106111765,0.004178169682621956
371,0.003697918975353241,0.004031827878206968
372,0.0036771854296326636,0.004096756260842085
373,0.00368072777017951,0.004136212222278118
374,0.0036916628908365964,0.0041304326131939885
375,0.003753816345334053,0.004124604361131787
376,0.003654213275015354,0.004734016537666321
377,0.0037114719025790693,0.004047500550746918
378,0.0036520161904394625,0.004453626357018948
379,0.003690481971204281,0.004216441281139851
380,0.0036749095015227795,0.004112883584573865
381,0.003695851792395115,0.004424484811723232
382,0.0036597040601074695,0.004234593994915485
383,0.0036705595169216395,0.004121154829859733
384,0.003631968429684639,0.004039170308038592
385,0.0036540210366249083,0.00432181753218174
386,0.003652819213271141,0.00402373437397182
387,0.0036638268664479254,0.00416126749664545
388,0.003602402563020587,0.004144882429391146
389,0.00363924400806427,0.004713851824402809
390,0.003715739320963621,0.004141006238758564
391,0.003604106891900301,0.0045696509890258315
392,0.0036519321128726007,0.004125521946698427
393,0.00365166658051312,0.004031644983217121
394,0.0036009921245276928,0.004014893870800734
395,0.0036035443782806396,0.0042742669582366945
396,0.0036312303073704243,0.0040909964144229885
397,0.003606920290365815,0.00408541889116168
398,0.0035809058502316474,0.004138088207691908
399,0.0035900178015232085,0.00402270520105958
400,0.003560591023415327,0.004081718264147639
401,0.0037460118390619753,0.004154376350343227
402,0.0035606789410114288,0.004226199235767126
403,0.003590442863851786,0.003999924067407847
404,0.00354700433537364,0.004066046159714461
405,0.003609208229929209,0.004033725647255779
406,0.0035284750871360303,0.004089370433241129
407,0.003521592105925083,0.004104709984734655
408,0.0036099892478436233,0.004019111497327686
409,0.0035397035628557203,0.003996573690325022
410,0.003535832584649324,0.004031284675002098
411,0.003535408020019531,0.004226055137813091
412,0.0035290104757994415,0.003972745297476649
413,0.0035489820420742035,0.004748414132744074
414,0.0036622114054858683,0.004002574291080236
415,0.0034979311279952525,0.0040322455745190385
416,0.0035462279450148345,0.0040757528077811
417,0.0035065438158810138,0.004211763773113489
418,0.0035605876307934522,0.004074093339964747
419,0.003528589868173003,0.00411444109864533
420,0.003501965057849884,0.004024534596130252
421,0.003506839880347252,0.004159068971872329
422,0.003532939414680004,0.004056506304070354
423,0.0035258675128221513,0.004028022285550833
424,0.003492320590093732,0.004072413098067045
425,0.0035200344443321228,0.0039592367094010116
426,0.0034724523924291135,0.0039020254295319317
427,0.0035262889556586744,0.004047093018889427
428,0.0034623069375753403,0.003923858266323805
429,0.003501156136766076,0.004012073189020157
430,0.0034771107003092766,0.003879842098802328
431,0.0035456422340124846,0.004050501435995102
432,0.0034463675938546656,0.004118059292435646
433,0.003483949324861169,0.003998426105827093
434,0.0034730434864759445,0.004045821698382497
435,0.0034639927521348,0.003918460253626108
436,0.0035117397468537094,0.003873668121173978
437,0.0034379923216998577,0.0038702023774385454
438,0.0035187636151909826,0.0039068681299686435
439,0.00342851052954793,0.004124916646629572
440,0.003465819250047207,0.0040049395598471165
441,0.0034357842735946178,0.004105416938662529
442,0.0034628876600414516,0.003933115903288126
443,0.0034707149244844913,0.0038731582928448914
444,0.003421711505949497,0.0038785948269069196
445,0.0034503696009516717,0.003913211779668927
446,0.003414131347835064,0.0038257001750171184
447,0.003487544271349907,0.00391030104458332
448,0.0034014798171818255,0.003867902038618922
449,0.003434116779267788,0.004013324771076441
450,0.0034755216643214226,0.004200462475419045
451,0.0035073486294597386,0.003906401295214891
452,0.003365541587769985,0.003893478188663721
453,0.003403130543977022,0.0039742692820727826
454,0.0033990043327212336,0.003898240093141794
455,0.0034305354423820973,0.004011399451643229
456,0.003455275748670101,0.0040167309809476135
457,0.0033961666636168958,0.003880274374037981
458,0.003461522949486971,0.0039012119490653275
459,0.003384282933175564,0.003920164378359914
460,0.0034100204221904277,0.0038187463004142044
461,0.003368075132369995,0.0038070191610604523
462,0.0033971884429454804,0.003963203612715006
463,0.0033718236014246943,0.003969554286450148
464,0.0033975648656487463,0.003841935634613037
465,0.003386990228295326,0.003865571830421686
466,0.0034208075881004335,0.003969942737370729
467,0.003397662793844938,0.0038223914466798303
468,0.003345714608579874,0.003808502286672592
469,0.00336167179197073,0.0038210711590945723
470,0.003377941795438528,0.003816768929362297
471,0.0033878211602568625,0.003872786059975624
472,0.003349462538585067,0.0038037829250097276
473,0.0033774364825338125,0.0037781150825321676
474,0.003394923769682646,0.003847774911671877
475,0.003349233491718769,0.003887703951448202
476,0.0033606288403272627,0.003908083409070969
477,0.0033628723472356797,0.003832740258425474
478,0.0033409172873944044,0.003751224337145686
479,0.00334223073348403,0.003985813528299332
480,0.003346379917860031,0.0038181284237653016
481,0.003354475250840187,0.004061920326203108
482,0.0033487074863165615,0.003966595677658916
483,0.003353337758779526,0.0038466004729270937
484,0.0033185026101768015,0.00402017006278038
485,0.00336592301055789,0.003741062404587865
486,0.003326690048351884,0.004012037266045809
487,0.003323661021143198,0.0037760907597839833
488,0.0033433654971420767,0.0038765313159674405
489,0.0032924279529601337,0.0037722291238605978
490,0.003340021988749504,0.0038969471901655196
491,0.0033285675331950187,0.003844299228861928
492,0.0033344190433621406,0.0038249917365610598
493,0.0033588501162827014,0.003767303291708231
494,0.0033099469006061554,0.0038421513307839634
495,0.0032666732370853426,0.0037935138177126646
496,0.003301868209242821,0.0038259985893964767
497,0.0033503733091056346,0.0040665694326162335
498,0.003284966730326414,0.0037446617893874645
499,0.003326450264453888,0.003752341341227293
500,0.0033053646113723515,0.004016530139371753
501,0.003324254371225834,0.003887649850919843
502,0.003315865758806467,0.0036883482299745083
503,0.0032409580811858176,0.0038000270556658505
504,0.0033215808670967817,0.0038628394044935704
505,0.003296513856947422,0.0037541784364730118
506,0.0032574223801493645,0.0036768751740455627
507,0.0032688065361231567,0.003759580377489328
508,0.003274581330269575,0.003764807239174843
509,0.003297302320227027,0.0037473485954105856
510,0.0033193627025932073,0.0037860175035893916
511,0.0032736828580498694,0.00374496228992939
512,0.0032014895215630532,0.003806209731847048
513,0.0032600261382758618,0.0036963492780923844
514,0.003319859316945076,0.003764513136819005
515,0.0032582028694450853,0.003693516731262207
516,0.0032243896819651127,0.0037783017456531525
517,0.0032815845496952534,0.004096502110362053
518,0.0032592515118420123,0.003703206257894635
519,0.0032699354745447636,0.0036898839324712752
520,0.0032623709823936223,0.0036551070399582384
521,0.0032575123958289622,0.003661129327490926
522,0.0032320742636919022,0.003618591219186783
523,0.0032081156753003596,0.0037500163447111846
524,0.003251764777302742,0.003739030675962567
525,0.003272589611262083,0.004036201104521751
526,0.003277097133919597,0.003626306353136897
527,0.0031835107911378146,0.0036299408692866564
528,0.0032654147546738385,0.003742522943764925
529,0.0032507707599550486,0.0036828721314668654
530,0.0032162248350679876,0.003783959848806262
531,0.003255067615583539,0.003824156627058983
532,0.003207162905484438,0.0037307530604302882
533,0.0032019111081957818,0.0036358159743249416
534,0.003255214897170663,0.003827748939394951
535,0.0032077046886086463,0.0036917361468076708
536,0.003235844894126058,0.003915874820202589
537,0.0031984921760857105,0.0036835448890924455
538,0.0032450983069837094,0.003651232022792101
539,0.003210469101369381,0.003593895139172673
540,0.0031956518344581127,0.003607364144176245
541,0.003191206891089678,0.0037458567339926957
542,0.003199639807268977,0.0037945114057511093
543,0.0032281876131892203,0.003706316310912371
544,0.0031678399499505757,0.003603087427094579
545,0.0032102330572903156,0.003942607428878545
546,0.003228507148101926,0.0036955977194011213
547,0.0031769925333559514,0.0035764422100037336
548,0.003191881486028433,0.0036759563852101565
549,0.0032259941942989825,0.0037187246214598416
550,0.0031768908508121967,0.003842884674668312
551,0.0031743215426802635,0.003723278600722551
552,0.003230527003854513,0.003643982481211424
553,0.003169675290584564,0.0035622077248990535
554,0.003164080921187997,0.0035638683568686245
555,0.003186001764982939,0.003550622893497348
556,0.003125404617935419,0.0038311157245188954
557,0.0032306262604892256,0.003588327331468463
558,0.003160062535479665,0.003731385426595807
559,0.003145764660090208,0.00366190442815423
560,0.0031811463210731743,0.003650831179693341
561,0.0031543894790112973,0.003726716859266162
562,0.0032006660640239715,0.0036473858933895827
563,0.0031535256057977678,0.003579130740836263
564,0.0031328876182436945,0.003797663565725088
565,0.0031674865033477543,0.003548377962782979
566,0.0031436045803129673,0.0036512665748596193
567,0.003174269700422883,0.0036091645807027816
568,0.003127637788653374,0.003607636619359255
569,0.0031699485495686533,0.0037085243463516235
570,0.003161260449886322,0.0037026043869554997
571,0.0031781526893377306,0.003747893061488867
572,0.0031474225118756295,0.003655470844358206
573,0.003096398091316223,0.003570212345570326
574,0.003159500915557146,0.0036361595429480077
575,0.0031512488044798375,0.0035494873262941836
576,0.0031234683848917486,0.00349786433391273
577,0.0031300360105931757,0.0036145160831511022
578,0.0031381676591932775,0.0035117783956229685
579,0.003078553035855293,0.003571430267766118
580,0.0031469761699438096,0.0035851938389241697
581,0.00310342216193676,0.0036872846484184265
582,0.0031436547193676233,0.0036634383946657183
583,0.003129700840264559,0.003591273915022612
584,0.0031382373638451097,0.003689344096928835
585,0.003128814536333084,0.003591929377987981
586,0.0031314260069280862,0.0036185827217996122
587,0.003092415618151426,0.003602789755910635
588,0.003146140079945326,0.003759176729246974
589,0.0031117991242557764,0.0035731141567230226
590,0.003089521313458681,0.0035373822879046202
591,0.003113059924170375,0.0036016224902123213
592,0.0030869101263582706,0.003490829262882471
593,0.003069163855165243,0.0035873005650937555
594,0.003144722105562687,0.0036796873472630977
595,0.0031144926987588407,0.0035771014839410782
596,0.003100753416121006,0.0037487560957670213
597,0.003131971876323223,0.003506309449672699
598,0.00307894084751606,0.003529956806451082
599,0.0030890097483992577,0.0037702917587012054
600,0.003115953176468611,0.0034894691444933416
601,0.003086716578900814,0.0034934924095869064
602,0.0030573009848594668,0.0035153528936207293
603,0.0030355259262025355,0.003471368979662657
604,0.0030873297415673732,0.003528666315600276
605,0.003085421286523342,0.0035042248386889696
606,0.003110766853764653,0.003979369280859828
607,0.003074196433275938,0.0035012381821870804
608,0.003061491333693266,0.003743398981168866
609,0.003120523386448622,0.0036033456344157456
610,0.0030898477319628,0.0035208689738065006
611,0.003043443801999092,0.0035815802235156296
612,0.003039091010391712,0.003649616081267595
613,0.003098370947688818,0.0034856157172471285
614,0.0030996361307799817,0.0036315504312515257
615,0.003053248031437397,0.0035368823409080504
616,0.0030484563335776327,0.0035366400592029097
617,0.0030576503470540048,0.0036169585566967724
618,0.0030735864598304035,0.00351536900177598
619,0.003053846133314073,0.0034492747224867345
620,0.003101807875931263,0.0036295172553509475
621,0.003041563794389367,0.003476113960146904
622,0.003015993624180555,0.0035006134808063505
623,0.0030282413840293882,0.0040949452053755525
624,0.003118754706159234,0.003478238727897406
625,0.00303909250497818,0.0035287397913634777
626,0.0030268144309520723,0.0037251343559473755
627,0.00310470945648849,0.0035260832495987416
628,0.0030423491947352884,0.0034685389827936886
629,0.003013775710761547,0.003508890006691217
630,0.0030457685858011245,0.00344441194832325
631,0.0030085730977356434,0.0034583222884684802
632,0.0030232514709234238,0.0035295523982495068
633,0.0030642076045274734,0.003438355203717947
634,0.0030509763088077306,0.0036375515423715116
635,0.003091464809328318,0.0033672439325600862
636,0.0029855978064239025,0.003563212692737579
637,0.003008429591730237,0.0035361045598983763
638,0.0030217114329338076,0.003507298182696104
639,0.0030322069142013786,0.00348936090990901
640,0.0030450123380869627,0.003401173576712608
641,0.0030222046554088593,0.0034000982623547315
642,0.0029849193777889012,0.003510778993368149
643,0.0030229515589773655,0.0034673014860600233
644,0.0030106979072093963,0.0034466083217412234
645,0.0030587728589773176,0.003401657786220312
646,0.002985620093345642,0.003521278562024236
647,0.002968448117375374,0.0035248178131878378
648,0.0030774514362216,0.0034123650453984737
649,0.0029926662258803844,0.003522888896986842
650,0.003000871517509222,0.0033956273533403874
651,0.0030028312474489212,0.003494677171111107
652,0.0030451281115412713,0.003409411896020174
653,0.0029806572891771794,0.003385128602385521
654,0.0030427235074341297,0.003528784869238734
655,0.0030247808028012516,0.0033620162047445774
656,0.0029412991646677257,0.003445667998865247
657,0.003132817032188177,0.0034230110086500643
658,0.0029597219899296762,0.0033506294749677183
659,0.002955973284691572,0.003429848639294505
660,0.002956442401558161,0.0034163433481007813
661,0.003033003555238247,0.0033335845172405244
662,0.0029671883035451174,0.003498027415946126
663,0.0030434052310884,0.0033937760926783084
664,0.002945705696940422,0.003406894400715828
665,0.0029791505128145216,0.003445065598934889
666,0.0030076232112944126,0.0033772939145565034
667,0.0029300305739045143,0.0035757903121411802
668,0.003008054073154926,0.0033652099035680295
669,0.002969016343355179,0.0035300235617905856
670,0.0029792748123407364,0.0035581022370606663
671,0.0030242461159825326,0.0034141067136079072
672,0.002929287200048566,0.0036044271122664213
673,0.0030043358486145735,0.0034900770224630833
674,0.0029561382800340655,0.003540111603215337
675,0.002975157159566879,0.0033537936322391034
676,0.002945572256296873,0.0033490018397569657
677,0.0029721484694629906,0.0034111389480531214
